user_id,tier,comfort_zone_med,cz_group,bet_habit,spins_habit,spin_habit_group,weekly_play_days,bet_habit_group,bets_habit,daily_wager_group,ltv
Slots|Apple|42549701-A1F5-4B10-AB46-AA9CB5F64EA7,0,0,1,"39,345,000",589,11,3.63,3,"46,785",7,0
Slots|Apple|59C35EAE-D488-4667-A4FB-27C962A5318F,0,0,1,"51,639,178",236,8,6.3,4,"75,178",8,0
Slots|Apple|5087DA83-251A-428B-97ED-CB18352FE780_1,0,0,1,"108,753,095",171,7,2,6,"506,904",9,0
Slots|Android|e0216ae575642b7f,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100001626783820,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|55301B75-74D2-41BD-A7ED-2D35CC22146C,0,0,1,"47,880,000",123,6,2,5,"300,000",7,0.99
Slots|Apple|B331D046-7FDB-47AB-8077-FBFBF1D00A91,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100002240862086,0,0,1,"371,649,607",819,12,5.8,5,"142,321",9,0
Slots|Android|da54f9a37b9f5298,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|637605873,0,0,1,"293,386,904",74,4,2,7,"4,252,380",9,0
Slots|Android|efa37caa35382f47,0,0,1,"12,468,933",209,8,3.5,3,"46,095",7,0
Slots|Facebook|100003727424756,0,0,1,"38,405,000",402,10,6.8,4,"80,892",7,0
Slots|Android|d5b158db8aadf038,0,1.99,2,"137,158,064",817,12,6.46,5,"150,000",9,9.96
Slots|Android|f0e52027a22673a2,0,0,1,"112,200",62,4,2,2,"2,250",3,0
Slots|Apple|59A8AA28-2213-49FE-A634-86DFC496961F,0,0,1,"3,967,857",54,3,2.72,4,"81,875",5,0
Slots|Facebook|1180310291,0,0,1,"199,911,666",705,12,2,5,"125,000",9,0
Slots|Facebook|100000091616003,0,0,1,"49,342,400",189,7,2,5,"250,000",7,0
Slots|Facebook|1616356601,0,0,1,"52,422,035",317,9,3.04,5,"190,678",8,0
Slots|Facebook|1677253921,1,19.99,4,"794,750,000",399,9,2.7,7,"2,021,428",10,29.99
Slots|Facebook|709785096,0,0,1,"45,000,000",60,4,2,6,"750,000",7,0
Slots|Facebook|100001201189145,0,0,1,"64,000,535",101,6,4.2,6,"632,589",8,0
Slots|Facebook|1039637849,5,96.99,8,"2,147,483,647",888,12,5.18,11,"159,642,857",12,"13,142.16"
Slots|Facebook|612924529,0,0,1,"7,101,933",628,11,2,3,"11,333",6,0
Slots|Facebook|100000017761568,1,0,1,"17,004,125",126,6,2,5,"116,160",7,40.9
Slots|Facebook|100009206186220,1,0,1,"675,728,750",995,12,3.41,6,"756,071",10,10
Slots|Android|c8d5b8917541a152,0,0,1,"901,200",233,8,2,2,"3,350",4,0
Slots|Facebook|100006782436718,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100002586354915,0,0,1,"426,000",411,10,2,2,"1,200",3,1
Slots|Facebook|100003242492176,3,0,1,"2,147,483,647",480,10,4.19,7,"3,952,142",12,870
Slots|Android|738a8c02a38a776b,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100004746633215,2,11.99,3,"48,103,214",31,2,2,7,"1,498,214",7,670.99
Slots|Android|dc32d3b812ab6038,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|cda4b25c33b8801d,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|0E6DD17A-B307-47B7-808E-B1E67DB2D366,0,0,1,"44,030,571","1,011",13,4.8,3,"20,357",7,0
Slots|Android|0217204dbe6d4ec6,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|848505596,1,0,1,"345,300,000",203,8,3.5,7,"1,950,000",9,30
Slots|Facebook|100000474426464,2,0,1,"14,790,142",171,7,2,4,"97,250",7,320
Slots|Facebook|100000640272937,0,0,1,"171,853,571",483,10,7,5,"385,714",9,0
Slots|Facebook|100001260984080,0,0,1,"83,669,571",126,6,2.67,5,"331,285",8,0
Slots|Facebook|1554053577,0,0,1,"10,821,500",683,11,7,3,"20,000",7,0
Slots|Android|a94102a6a03a6ec9,0,0,1,"16,698,142",214,8,5.2,4,"60,500",7,0
Slots|Apple|41124AD9-900A-40F4-ABD3-FCD8B93A4D99,0,0,1,"302,761,250",934,12,5.3,5,"210,000",9,0
Slots|Apple|F037BCEF-9CD0-4CE5-AFAD-3AF17EACFD21,0,0,1,"145,275,928",399,9,3.1,5,"267,142",9,0
Slots|Android|20630281bd9801a3,0,0,1,"1,709,850",276,8,7,2,"3,000",5,0
Slots|Facebook|100003400422380,2,0,1,"96,794,166",353,9,0,5,"203,333",8,734
Slots|Facebook|1475636886,4,8.99,3,"2,147,483,647","2,312",13,5.1,9,"19,000,000",12,"8,960.44"
Slots|Apple|42D94658-DC63-4ABF-B66D-3BB4116E4F84,0,0,1,"1,586,400,000",339,9,0,7,"3,000,000",11,0
Slots|Android|893f8c0bca99d181,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100002234030945,0,0,1,"85,300,000",79,4,2,7,"1,100,000",8,0.1
Slots|Apple|EFF33022-1822-40EE-9C04-0E6325736173,0,0,1,"74,751,428",159,7,4.36,5,"422,857",8,0
Slots|Facebook|100003154544722,0,0,1,"86,908,482",459,10,7,5,"184,330",8,0
Slots|Facebook|100000266932280,0,0,1,"70,875,000",52,3,2,7,"2,025,000",8,0
Slots|Android|b98bdaedfada50e4,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100002650386213,0,0,1,"450,200,000",580,11,2,6,"800,000",9,0
Slots|Apple|065D1AAF-EAA9-4970-AE3C-1AEE19981800,0,0,1,"470,037,500",173,7,2,7,"2,250,000",9,0
Slots|Facebook|1652935011,0,0,1,"111,443,035",271,8,6.9,5,"370,535",9,0
Slots|Facebook|100000574205717,1,0,1,0,0,1,0,1,0,1,35.94
Slots|Facebook|104151684231535,0,0,1,"161,012,857",197,7,2.7,6,"843,214",9,0
Slots|Facebook|1180537953,0,0,1,"2,147,483,647",568,11,2,7,"4,530,000",12,0
Slots|Android|ae433554cab5fb83,0,0,1,"15,843,416","1,512",13,7,3,"14,833",7,0
Slots|Apple|CAEF3465-835E-4925-B3EB-FB4E14EF6278,0,0,1,"746,216,666",362,9,2,7,"2,166,666",10,0
Slots|Android|55a92107284b1ba1,0,0,1,"404,625,000",830,12,6.7,6,"500,000",9,0
Slots|Android|64f711adabca7fac,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|8c1fa113af2c6062,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|57a8fad259c7e45a,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|e33f97e295bec959,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Apple|3181CF07-D23D-4373-8C2B-77FF6E8A2F4A,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|13e086d0e28d3696,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|a950239224041ef4,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|5104ce037853d866,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|9201105d7d7926f1,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|af242431fedb1347,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|d8acf7eb13799fb7,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|2aa515d26393e66b,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|99f0f8148ab2256b,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Android|d8ffb0331a5a4c24,0,0,1,0,0,1,0,1,0,1,[NULL]
Slots|Apple|FEC76C27-6A62-400E-8397-42BB584F5D91,0,0,1,"90,701,785",207,8,5.5,5,"443,571",8,0
Slots|Apple|DDA9CEE1-6887-4935-8DB7-1FDC04DB8EF3,0,0,1,0,30,2,0,2,"2,500",1,0
Slots|Apple|ea9d3d9b024d001d33b01c656241ed05,1,0,1,0,0,1,0,1,0,1,10.98
Slots|Apple|F3622BCD-E979-463D-AA1C-E69482F5104C,4,14.99,4,"2,147,483,647",500,11,5.9,8,"5,171,428",12,"7,818.26"
Slots|Facebook|533575645,0,0,1,"185,886,428",177,7,2,5,"481,785",9,0
Slots|Android|0127e056e761b689,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|8396c427ac57647e,0,0,1,"20,193,725",505,11,5.25,3,"39,833",7,2.99
Slots|Apple|34727B3E-D808-49DE-ACC6-005E4B74E234,0,0,1,"2,147,483,647",700,12,6.55,8,"9,417,857",12,0
Slots|Facebook|100003134193619,1,11.99,3,"61,601,339",123,6,2.1,5,"377,142",8,21.98
Slots|Apple|937359A2-0DA0-4522-9F77-965FF44E6554,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|d76328cbed4ec4c12d9267268143be68,8,8.74,3,"2,147,483,647","1,373",13,7,8,"6,803,571",12,"77,617.42"
Slots|Apple|5426db512ab950159135f33afb8289a9,2,0,1,"68,573,333",288,8,7,5,"226,666",8,508.88
Slots|Facebook|100001874707516,0,0,1,"5,660,428",63,4,3.6,3,"44,857",6,0
Slots|Apple|ED8181B4-BFB1-4067-AD4D-963E704B1FFA,0,0,1,"11,742,071",424,10,5.34,2,"3,128",7,0
Slots|Android|98ff5c327173624,0,0,1,"8,743,796",349,9,6.43,3,"20,892",6,0
Slots|Facebook|1536076009,0,0,1,"41,458,571",117,6,5.1,5,"203,571",7,0
Slots|Facebook|100004584068318,0,0,1,"22,290,000",102,6,2,5,"200,000",7,0
Slots|Apple|0B869285-90C9-49E6-9608-A439381383C0,0,0,1,"8,107,714",211,8,5.8,3,"39,642",6,0
Slots|Apple|7F2C7559-B114-4628-AB87-0BBBAB78E91A_1,0,0,1,"281,435,714","1,048",13,6.6,5,"282,857",9,0
Slots|Apple|1FDDA094-3FA6-4A7C-85D1-5AAAF14F746D,0,0,1,"31,721,428",169,7,5.6,5,"200,000",7,0
Slots|Facebook|1159221032,0,0,1,"450,193,392",936,12,7,5,"488,214",9,0
Slots|Apple|07190373-A217-473E-88D8-FCABEA71A989,0,0,1,"34,400,000",29,2,2,7,"1,333,333",7,7.99
Slots|Apple|3499953A-5567-46D0-97FF-B6C606A48E0C,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|838F1269-E7AB-4511-BFEB-D9E8B2B8D14A,2,10.99,3,"2,147,483,647","2,988",13,7,7,"2,503,571",12,"1,963.34"
Slots|Facebook|1182160897,0,0,1,"49,455,357",108,6,6.1,5,"371,785",7,0
Slots|Android|49cae5d8d2a63bf9,0,0,1,"33,926,055",515,11,2,3,"49,800",7,0
Slots|Facebook|100004268833133,0,0,1,"97,500,000",151,7,2,6,"500,000",8,0
Slots|Facebook|585112410,0,0,1,"192,700,964",681,11,4.7,5,"158,285",9,0
Slots|Apple|37E65438-7E7D-447C-BFF4-E16CA7D6F7DA,0,0,1,"2,010,124,267","1,819",13,0,7,"1,132,142",12,0
Slots|Android|2d80f3197367c786,0,0,1,"141,705,278",198,7,4,5,"446,635",9,0
Slots|Apple|ACDA65D6-F5BE-4CD1-A311-3E5C001E132F,0,0,1,"70,267,142",382,9,4.07,5,"219,017",8,0
Slots|Facebook|1830743511,0,0,1,"34,500,000",304,9,6.1,5,"113,571",7,0
Slots|Facebook|100002568484406,0,0,1,"519,027,142","2,394",13,6.7,5,"220,178",10,0
Slots|Android|e4a4d060c323b89f,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|AE5C7D90-8DD8-411D-A670-AF7EB51124E0,0,0,1,"41,803,500",158,7,2,5,"259,000",7,0
Slots|Facebook|100000622531139,0,0,1,"109,083,928",636,11,6.8,5,"217,857",9,0
Slots|Facebook|1288558299,4,9.99,3,"2,147,483,647","1,699",13,7,7,"3,071,428",12,"4,670.70"
Slots|Apple|847CE24E-F0B0-4FE8-BC77-70EBFA6B63EC,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|766365472,0,0,1,"368,851,428",893,12,6.5,5,"412,857",9,0
Slots|Android|ced8bb4868f8ed41,0,0,1,"25,800",94,5,2,1,500,2,0
Slots|Android|c754c7a919ed4456_1,0,0,1,"237,207,857","1,286",13,5.78,5,"177,678",9,0
Slots|Apple|E344E5A3-7B69-4F47-9008-09003A8D23C3,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|4AAD1FD6-7C45-4C89-8749-F08EE63D982A,0,0,1,"7,183,214",40,3,6.7,5,"165,714",6,0
Slots|Facebook|100001397102130,6,2.31,2,"512,882,142",179,7,7,7,"3,139,285",10,"13,816.93"
Slots|Facebook|100001060778929,0,0,1,"91,793,000",142,6,2,5,"495,000",8,0
Slots|Android|0f480013a5ddc3d5,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100000698892652,0,0,1,"3,188,300",477,10,2,2,"7,833",5,0.99
Slots|Android|d04daafb1914de66,0,0,1,"12,613,891",371,9,2,3,"30,916",7,0
Slots|Facebook|100004254428271,1,0,1,"810,905,982",639,11,6.2,7,"1,248,214",10,22
Slots|Facebook|1503288920,0,0,1,"19,463,946",132,6,2,5,"148,000",7,0
Slots|Apple|8E5F7FE9-0161-4ADD-B603-ADE80D7E21CD,0,0,1,"73,812,000",390,9,6,5,"112,500",8,0
Slots|Facebook|100000954317301,2,0,1,"34,292,619",245,8,2,5,"140,000",7,96
Slots|Facebook|100000014117576,0,0,1,"115,611,428",282,8,2.69,5,"485,000",9,0
Slots|Facebook|100001076909130,2,0,1,"66,289,671",541,11,7,3,"16,285",8,80
Slots|Android|8b8b43d9fd6c81f4,0,0,1,"23,282,666",300,9,2.69,3,"45,761",7,0
Slots|Facebook|100000866562750,2,0,1,"1,126,375,000",127,6,4.67,8,"9,333,333",11,140
Slots|Facebook|660149078,0,0,1,"148,500,000",99,5,2,7,"1,500,000",9,0
Slots|Facebook|100002459392886,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|1396150107,0,0,1,"3,747,428",143,6,6.5,3,"29,428",5,0
Slots|Facebook|100005858221339,3,0,1,"93,533,750",348,9,6.4,5,"265,357",8,850
Slots|Android|c610d14c0e06c49e,0,0,1,"28,298,625",641,11,6.57,3,"18,214",7,0
Slots|Facebook|100003219713680,0,0,1,"2,147,483,647","1,164",13,2,7,"2,660,000",12,1
Slots|Apple|7A1F275F-2296-41F5-8679-9948B507EF7A,0,0,1,"15,293,725","2,616",13,7,2,"4,414",7,0
Slots|Android|74b6e6ed2841b0f5,0,0,1,"2,104,333,333",260,8,2,7,"3,666,666",12,0
Slots|Facebook|506818729,3,4.99,2,"261,639,333",426,10,2,6,"679,333",9,"1,836.14"
Slots|Facebook|179094633751553,0,0,1,"30,211,380",216,8,2,4,"65,904",7,0
Slots|Facebook|100000408461455,0,0,1,"265,536,071","1,158",13,7,5,"215,714",9,0
Slots|Facebook|100000339074726,0,0,1,"11,852,000",60,4,2,5,"208,000",7,0
Slots|Apple|49B79AC0-87C3-4FEE-A6FB-01D3A2C053C1,0,0,1,"123,626,666",68,4,2,7,"1,866,666",9,0
Slots|Facebook|100000157680680,0,0,1,0,0,1,0,1,0,1,4.99
Slots|Android|eea76e4cddd8d20e,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|60c2d1e27bfe1425,0,0,1,"346,355,663",464,10,7,5,"434,000",9,0
Slots|Android|82c28953de06f77b,0,0,1,"48,022,220",530,11,2.92,4,"95,400",7,0
Slots|Facebook|100001993467766,4,0,1,"278,191,160",439,10,5,5,"495,535",9,"1,695"
Slots|Android|b37914a80e055756,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|F8AF1123-F41D-4D31-A780-226EF29FDDD1,0,0,1,"258,170,000",566,11,2.54,5,"431,428",9,0
Slots|Android|7227dd8a003e6bec,0,0,1,"42,376,150",138,6,3.5,5,"357,500",7,0
Slots|Facebook|2776038172681841,0,0,1,"1,074,628",123,6,2,3,"10,303",5,0
Slots|Facebook|912524748798878,2,0,1,"16,659,523",76,4,2,5,"242,380",7,359.28
Slots|Apple|13E5BC39-DC9E-4DF9-A49A-29280B29D648,0,0,1,"285,189",208,8,4.8,2,"1,685",3,0
Slots|Facebook|100001043147507,2,0,1,"89,562,946",43,3,2.72,7,"2,147,321",8,270
Slots|Apple|1C6A8C35-2B48-4E95-BECB-A5DEE910BD78,0,0,1,"2,147,483,647","2,013",13,7,5,"369,642",12,1.99
Slots|Apple|dee2f3a258322c6c57dd9d5aa46eb9f0,0,0,1,"20,463,857",144,6,2.78,5,"131,035",7,0
Slots|Facebook|100000374324647,1,0,1,"59,061,904",42,3,2,7,"1,366,666",8,29.98
Slots|Facebook|100002115901134,0,0,1,"2,147,483,647",707,12,3.71,7,"4,349,107",12,0
Slots|Facebook|1009428731,0,0,1,0,0,1,0,7,"1,500,000",1,0
Slots|Facebook|100001275874597,1,0,1,"56,164,285",42,3,2,7,"1,398,809",8,52
Slots|Android|6b63d9e39b59e07c,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|FB2CD276-D43D-4B2D-8860-5568F38C7A79,0,0,1,"19,632,535",103,6,3.3,5,"182,142",7,0
Slots|Android|e38f6541b6ef17f8,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|03BBF864-80F0-4868-A592-C8132A2F2628,0,0,1,"131,890,000",97,5,2,7,"1,600,000",9,0
Slots|Facebook|100002094680121,0,0,1,"32,946,428",65,4,6.8,6,"500,000",7,0
Slots|Apple|B8C25E3F-48C1-4748-A8B1-4E47B0C91964,0,0,1,"68,735,000",191,7,3.09,5,"246,785",8,0
Slots|Apple|6957E6F7-6F07-4B9D-B93D-BEAFEAF3DA55,1,1.99,2,"117,985,714",83,5,2.19,7,"1,425,000",9,65.83
Slots|Apple|4BAEEFBB-B7C6-44E4-A936-00417C6103AD,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|64de93b8cafa957d,0,0,1,"525,544,250","1,373",13,7,5,"387,857",10,0
Slots|Facebook|100001227204856,1,0,1,"9,256,666",110,6,2,5,"100,000",6,20
Slots|Android|3904fe53bd93d13a,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|1974268332859785,0,0,1,"33,194,821",205,8,5,5,"193,571",7,0
Slots|Apple|91FC8FA5-A6F1-4795-9E83-F0A345D9D5FE,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|72B48690-CCB2-4DCF-B0AE-07F03620AAF5,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|1578715252,1,0,1,"168,875,714",637,11,7,5,"278,214",9,36.99
Slots|Facebook|592229119,0,0,1,"333,239,357",527,11,6.8,6,"584,642",9,4
Slots|Apple|ff096957984d4927db2c382f83f2a013,5,27.99,5,"389,100,000",128,6,2,7,"2,910,000",9,"9,050.98"
Slots|Facebook|1403553641,0,0,1,"1,712,208,928",333,9,2.07,7,"4,691,071",11,0
Slots|Facebook|100007148943308,0,0,1,"167,814,589","1,204",13,6.6,5,"150,803",9,0
Slots|Apple|8A3B926B-2362-493A-B4BB-DF5143B89391,0,0,1,"10,700,785",371,9,4.4,3,"31,285",7,0
Slots|Facebook|100001884632108,0,0,1,"56,350,000",153,7,5.3,5,"353,571",8,0
Slots|Apple|3F4F0793-5028-4A67-93C7-5F43566A7F48,1,0,1,0,0,1,0,1,0,1,49.97
Slots|Facebook|715733272,0,0,1,"71,507,142",219,8,5.42,5,"357,142",8,0
Slots|Android|0f1f1a21b104a952,0,0,1,"1,572,000",119,6,3.5,3,"12,000",5,0
Slots|Facebook|100001504794342,0,0,1,"37,170,000",125,6,6.9,5,"300,000",7,0
Slots|Android|7a36985b924ca522,0,0,1,"137,712,857",864,12,5.8,5,"180,000",9,0
Slots|Apple|9CDEA41F-5050-4F26-970A-09A411582E62,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100002585106719,0,0,1,"11,299,285",119,6,5.1,5,"120,178",7,0
Slots|Facebook|100000075372305,0,0,1,"955,812,000",187,7,2,9,"10,024,000",10,0
Slots|Apple|0A1D84E6-D886-4AB5-87A0-756515792276,0,0,1,"1,567,317",704,12,6.1,2,"1,035",5,0
Slots|Apple|51EC926D-BA20-4338-8803-CF6BA5CF16A5,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100002420217865,6,99.99,8,"2,147,483,647",381,9,6.3,8,"9,428,571",12,"16,253.36"
Slots|Apple|F0BEDE38-EC51-4D9E-947C-3125E0516CC2,2,0,1,"35,425,428",63,4,4.3,6,"608,928",7,103.92
Slots|Facebook|100002103829193,0,0,1,"278,164,285",323,9,5.9,6,"867,857",9,0
Slots|Apple|BF426CE0-92FC-49D4-84EA-547170116335,0,0,1,"25,287,060",283,8,3.2,4,"50,714",7,0
Slots|Facebook|625504602,0,0,1,"32,400,000",135,6,2,5,"240,000",7,0
Slots|Apple|3FE351D1-BE1A-46AC-B674-28B54A9E8E33,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|61748AFF-DE80-4CAD-A564-2A6E93E058E6,0,0,1,"50,577,000",117,6,2,5,"382,857",8,0
Slots|Apple|87BD3249-EBC5-4B37-9930-A8F865A1938E,0,0,1,"49,761,600",49,3,2.48,7,"1,157,314",7,0
Slots|Facebook|109673092754499,0,0,1,"74,078,571",90,5,3.44,6,"690,625",8,0
Slots|Facebook|1475071383,0,0,1,"20,324,000",96,5,2.15,5,"236,000",7,0
Slots|Apple|2C2B0823-BD54-4985-86AA-31950A77DBD4,0,0,1,"423,754,761",251,8,2,7,"1,690,476",9,0
Slots|Facebook|100000216094217,2,0,1,"7,620,000",36,2,2,5,"206,666",6,320
Slots|Apple|6A29B9BC-C79F-44E9-A990-957FB7D80E77,0,0,1,"48,285,000",73,4,0,6,"660,000",7,0
Slots|Gamesys|opersaud@schicktech.com,0,0,1,"99,505,392",459,10,6.3,5,"199,642",8,4.99
Slots|Facebook|100004024855344,0,0,1,"415,357,142",262,8,2.49,7,"1,440,178",9,0
Slots|Apple|8620CF77-6CA8-4C5C-8CC3-9BC21476AF8E,0,0,1,"388,228,571",209,8,2.2,7,"1,610,714",9,0.99
Slots|Android|910ccab373129edf,0,0,1,"42,410,750","2,219",13,5.73,3,"18,928",7,0
Slots|Apple|ed5588303a47a447fe5af2e42c74830c,0,0,1,"766,549,642","1,468",13,7,6,"646,428",10,4.99
Slots|Facebook|1183413291,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|1412716316,0,0,1,"1,061,172,428",441,10,6.8,6,"695,000",11,0
Slots|Android|959bb20e0ff76466,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|7a416fe45a275a07,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|510268888,3,1.99,2,"342,880,533",211,8,2,7,"1,943,333",9,"1,448.82"
Slots|Facebook|1207400218,1,0,1,"626,700,000",436,10,7,7,"1,800,000",10,10
Slots|Facebook|100001511437437,3,0,1,"2,147,483,647","2,289",13,0,6,"708,571",12,"1,260"
Slots|Apple|77601A4B-A8FD-48A9-AA1A-3A21B38A2343,0,0,1,"6,304,250",615,11,6.3,3,"32,857",6,0
Slots|Android|838301a22b3de5f3,0,0,1,"10,250,757",76,4,4.67,4,"92,357",7,0
Slots|Android|bd076f3585e49fc5,0,0,1,"82,870,200",228,8,2,5,"247,500",8,0
Slots|Facebook|1306474421,0,0,1,"123,224,500",542,11,7,5,"118,714",9,0.99
Slots|Facebook|378449742511533,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|16290ED0-DD95-415C-BF68-57D8F702C2A0,0,0,1,"763,428",688,11,3.5,2,"1,192",4,0
Slots|Facebook|100002385390541,0,0,1,"82,917,307",400,10,3.16,5,"122,850",8,0
Slots|Facebook|100004345835109,1,0,1,"2,147,483,647",585,11,2,10,"80,500,000",12,29.97
Slots|Android|6d5ea85282fe485b,0,0,1,"973,716",468,10,7,2,"2,333",4,0
Slots|Facebook|1205962063,0,0,1,"90,678,428",462,10,6.7,5,"140,000",8,0
Slots|Apple|1055E889-996C-4ED1-A1ED-66F4C58E1D3F,1,0,1,0,0,1,0,1,0,1,69.83
Slots|Android|5d5591a842b053ef,1,6.99,2,"76,638,166",169,7,4.67,5,"355,333",8,52.93
Slots|Apple|074d22ffdf205674c56cc5a121dc117d,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|1595229846,2,2.99,2,"17,925,357",77,4,3.31,5,"217,500",7,628.97
Slots|Apple|438234C4-834F-4045-A506-10029FEBD208,0,0,1,"33,790,000",174,7,2,4,"76,666",7,0
Slots|Facebook|1349413720,0,0,1,"834,316,071",171,7,2,7,"4,730,357",10,0
Slots|Android|261be90ffc78c68d_1,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|EBB420F4-0D70-4B15-918C-7A4DC48AC360,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100000521553560,0,0,1,"958,832,142",227,8,3.9,7,"3,389,285",10,0
Slots|Facebook|1278881803,0,0,1,"19,407,446",145,6,4,4,"85,714",7,4
Slots|Apple|E4E39777-A8CA-4B17-8EE6-A560FB8556D4_2,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|92206361-D05F-437C-8FD3-D12F89F1CF97,1,11.39,3,"1,413,345,892","1,104",13,4,7,"1,053,571",11,17.98
Slots|Facebook|100001928151067,5,11.24,3,"2,147,483,647","1,286",13,7,7,"2,289,285",12,"13,689.78"
Slots|Android|fc063bdb0a3eb901,2,2.99,2,"520,001,785",650,11,4.8,6,"900,000",10,172.98
Slots|Facebook|1174633763,0,0,1,"1,776,000",38,2,2,4,"52,000",5,0
Slots|Facebook|636396479,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|6f9cf37f06669b96,0,0,1,"559,319,821","1,474",13,6.6,5,"416,428",10,0
Slots|Facebook|1201593047,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100004335873374,0,0,1,"95,587,857",534,11,2.99,5,"107,321",8,0
Slots|Facebook|100003709735799,0,0,1,"2,147,483,647","1,187",13,7,7,"1,714,285",12,0
Slots|Facebook|100004644736334,0,0,1,"74,181,160",397,9,7,5,"145,892",8,0
Slots|Facebook|1392228994,0,0,1,"156,051,964",562,11,3.3,5,"265,178",9,0
Slots|Facebook|100005900833497,0,0,1,"2,888,750",46,3,2,4,"50,000",5,0
Slots|Facebook|100000112516153,0,0,1,"24,926,967",597,11,6.7,3,"23,642",7,0
Slots|Apple|D219FBA6-C055-4B1F-8B27-B93DFF2B0764,1,0,1,"8,787,535",375,9,5.74,3,"26,785",6,67.94
Slots|Android|bc701e82781b5cf5,0,0,1,"106,405,892",140,6,6.8,6,"757,142",9,0
Slots|Facebook|100003214084351,3,9.99,3,"69,825,000",215,8,5.4,5,"192,857",8,"1,251.96"
Slots|Facebook|100002549648762,0,0,1,"142,383,392",499,10,6.21,5,"247,142",9,0
Slots|Android|94cbfc0dc6982f59,0,0,1,"13,243,742",173,7,3.68,5,"110,642",7,0
Slots|Facebook|100000912292699,0,0,1,"1,371,108,250","1,002",13,7,7,"1,857,589",11,0
Slots|Facebook|538149501,0,0,1,"39,522,892",173,7,2.1,5,"128,571",7,0
Slots|Facebook|100002676798794,1,0,1,"375,350,000",330,9,2,7,"1,266,666",9,77
Slots|Facebook|1732661666998644,0,0,1,"445,809,553","1,212",13,3.1,5,"311,785",9,0
Slots|Apple|09876D6F-9E8F-4EB2-B376-2471BC909CD1,2,1.99,2,"25,401,785",90,5,3.99,5,"312,500",7,212.71
Slots|Android|903f66cf5b318f61,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|059978A6-0EE1-4099-9B8B-958023FA51AA,0,0,1,"496,550,178",303,9,5.4,7,"2,001,294",9,0
Slots|Apple|AD040FC9-77E5-4A34-8E98-14ECE0279165,0,0,1,"971,022,785","4,209",13,7,5,"237,500",10,0
Slots|Android|450d35f9f95c8273,0,0,1,"15,833,333",50,3,2,5,"312,500",7,1.99
